,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,624,9.351599758633132,2.6290063770153584e-05,2.8334481208752362,0.0507799204868766,0.05080621006341878,1.6003671381718074,0.18453240394592285,1.0,20000,14,0,32.048198223114014,0.0
1,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,618,8.81313163076399,5.896489765757743e-05,2.8334809608948537,0.07253242295999558,0.07259138806399185,1.5319160470595727,0.17441092431545258,1.0,40000,39,1,64.7058310508728,0.0
2,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,622,9.271289623599095,0.00010039548162753002,2.8334642465297994,0.06157023092397512,0.061670626159040974,1.6288455709432945,0.18732286989688873,1.0,60000,63,2,96.39642810821533,0.0
3,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,638,9.241591989882243,-2.015956008854585e-05,2.8334596276283266,0.07271091858736979,0.07269075899056565,1.5090698564663911,0.17483606934547424,1.0,80000,87,3,125.23712205886841,0.0
4,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,652,8.349301267629084,-0.00021457536928116893,2.8334800915840344,0.10464406149843947,0.10442948672914495,1.35354372438712,0.14278477430343628,1.0,100000,117,4,153.33445596694946,0.0
5,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,660,8.727041300466546,-0.0001505727123003453,2.833460213893499,0.05575211500414671,0.055601543493312186,1.5172805089216965,0.17950187623500824,1.0,120000,141,5,181.58521223068237,0.0
6,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,668,8.312317036574182,6.267522500517468e-05,2.833476633597643,0.07514064935012124,0.07520332535078081,1.4762605100870132,0.17060330510139465,1.0,140000,164,6,209.33780097961426,0.0
7,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,671,8.54039932684636,3.9361428338079115e-05,2.8334442300674243,0.058089157392103706,0.05812852040966018,1.6345672324681892,0.18697883188724518,1.0,160000,187,7,238.12750005722046,0.0
8,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,678,8.390437874221767,-6.033240710026943e-05,2.8334967163892895,0.07787189423464812,0.07781156385317445,1.426576590538025,0.15476666390895844,1.0,180000,212,8,265.41832208633423,0.0
9,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,681,8.437624448926789,-0.00012656581283618625,2.8334566244712245,0.07119138930709316,0.07106482181399583,1.6150857431002152,0.17113132774829865,1.0,200000,235,9,293.4460189342499,0.0
10,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,684,8.716184320179691,-2.1678516909909937e-05,2.8334686609414907,0.06630926275243744,0.06628758363464536,1.4633056032351959,0.17335456609725952,1.0,220000,259,10,321.57946705818176,0.0
11,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,685,8.701844729282115,-4.63939197242069e-05,2.833441483668792,0.05519389550750836,0.05514750079735397,1.5148476736667829,0.18195876479148865,1.0,240000,281,11,349.9167809486389,0.0
12,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,687,8.652610442629328,-5.4552949493368846e-05,2.8334631222944995,0.07589882927922867,0.07584427586407401,1.4949354176337903,0.1709161251783371,1.0,260000,307,12,378.14876794815063,0.0
13,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,688,9.291068611689337,4.700598462174336e-06,2.833437294532091,0.054179921476409224,0.05418462151040634,1.6450180431207022,0.19422942399978638,1.0,280000,329,13,406.4560580253601,0.0
14,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,690,9.83001131459744,4.0738502791963326e-05,2.833447837523925,0.04235427665213744,0.04239501419002548,1.7168093655353938,0.19805237650871277,1.0,300000,350,14,434.6368958950043,0.0
15,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,692,9.54308622429778,3.5384496470961054e-05,2.833461512052096,0.07089596203504464,0.07093134755462718,1.4986969911899322,0.1647609919309616,1.0,320000,373,15,462.2283618450165,0.0
16,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,692,10.079948985689098,-3.560482604930607e-05,2.833448414007823,0.059097176181295744,0.059061570674664554,1.6322571574113307,0.18903100490570068,1.0,340000,396,16,490.82054710388184,0.0
17,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,692,9.618243004818824,-5.009747408808042e-05,2.833443435338827,0.06374203786253929,0.06369194034561634,1.546563715659655,0.18689076602458954,1.0,360000,420,17,519.8944129943848,0.0
18,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,693,9.334303215924608,5.2376323266145895e-05,2.8334573002961965,0.06291036346258644,0.06296274048165801,1.589949582478939,0.18031813204288483,1.0,380000,444,18,548.0766670703888,0.0
19,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,693,9.265005446101428,-0.00016120701090981945,2.83343874613444,0.06540701243644341,0.06524580460898459,1.5265722249562923,0.17506742477416992,1.0,400000,466,19,576.5428469181061,0.0
20,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,694,9.38059512597038,8.644142385142354e-05,2.833454556037218,0.07394124732519954,0.07402769087825735,1.4840523310960867,0.17680564522743225,1.0,420000,490,20,604.9213161468506,0.0
21,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,694,9.15454267992253,1.990100941978968e-05,2.833461994696886,0.0817643914419489,0.08178429255032171,1.526233610816491,0.1678548902273178,1.0,440000,515,21,633.5022461414337,0.0
22,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,695,8.826224759825951,9.003969697424998e-05,2.8334688208042045,0.07894800097848742,0.07903804220527841,1.6208775579165189,0.17508110404014587,1.0,460000,538,22,661.5686068534851,0.0
23,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,695,8.675399801882751,5.014399484468576e-05,2.833460620122078,0.0669260054277495,0.06697614969243892,1.5867857036682276,0.17904049158096313,1.0,480000,562,23,690.0304088592529,0.0
24,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,695,8.870233328154944,8.542809683160904e-05,2.8334568528028634,0.06891155360648647,0.06899698137063891,1.5137418732429162,0.17927303910255432,1.0,500000,586,24,718.7221281528473,0.0
25,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,696,8.88507665878406,0.00010314577957615256,2.8334725813987927,0.06460929620915498,0.06471244102808085,1.5081355724579248,0.17043712735176086,1.0,520000,609,25,747.0134279727936,0.0
26,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,696,8.710863348298957,0.00011278741593018938,2.833462793704791,0.06642309146909378,0.06653587853880032,1.4825241722357578,0.16659513115882874,1.0,540000,632,26,775.738566160202,0.0
27,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,696,8.702564591514054,-0.000199285623892091,2.833469774172856,0.08463826348814063,0.08443897656353119,1.4199078768491744,0.16300936043262482,1.0,560000,660,27,804.3387849330902,0.0
28,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,696,8.94473788467868,4.436451082046215e-05,2.833442919070904,0.058054942038292305,0.058099304527515924,1.6447575483566677,0.18573936820030212,1.0,580000,681,28,832.9177041053772,0.0
29,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,696,8.831730088829442,-0.0001081647127508544,2.8334593785114777,0.05452830011550432,0.05442013548894559,1.607304365054155,0.17636679112911224,1.0,600000,703,29,861.004725933075,0.0
30,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,696,9.151188413585876,3.926858562641801e-05,2.833459123281332,0.06306366359767242,0.06310293082228433,1.602237627063042,0.18414779007434845,1.0,620000,726,30,889.8583800792694,0.0
31,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,696,9.406702151018527,-5.971780793072704e-06,2.8334582542761777,0.06216769000897423,0.062161718935851984,1.6538551958707663,0.1804739087820053,1.0,640000,749,31,918.6643860340118,0.0
32,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,696,9.579286588758064,3.0359581787473498e-05,2.8334500193595886,0.0661412850786478,0.06617164567280083,1.4936960447293062,0.17865443229675293,1.0,660000,771,32,947.7255289554596,0.0
33,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,695,9.224501498006276,0.00011794973546877886,2.8334542317268174,0.08371700217039921,0.08383495152110043,1.4839161403668233,0.1672646403312683,1.0,680000,797,33,977.5369050502777,0.0
34,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,695,8.907414448630814,-0.00011789072275113983,2.8334537823994954,0.07198946084588384,0.07187156994134569,1.549779591575647,0.17059701681137085,1.0,700000,821,34,1006.8524808883667,0.0
35,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,695,9.188728104732027,-1.711759728212387e-05,2.833448387720646,0.0536504917515394,0.053633373723072836,1.6819811091973231,0.1928720474243164,1.0,720000,844,35,1035.8189799785614,0.0
36,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,694,8.934745542654404,3.1570324865289224e-06,2.833452368699587,0.07411039338375514,0.0741135500501304,1.5145735315787487,0.17904873192310333,1.0,740000,869,36,1064.9871232509613,0.0
37,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,694,9.314089493461834,6.74888169249663e-05,2.8334480563799542,0.05806517888290378,0.05813266698999378,1.6382394533890945,0.1872909963130951,1.0,760000,893,37,1093.8367290496826,0.0
38,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,694,9.142527766319173,2.516100469690103e-05,2.833469007565425,0.09059796368416685,0.09062312547809993,1.4427849121582814,0.1591649204492569,1.0,780000,918,38,1122.779454946518,0.0
39,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,694,9.139812532948453,-7.984262431422487e-05,2.8334546581292765,0.05794404508211674,0.05786420250078663,1.7144726420060181,0.1824645698070526,1.0,800000,941,39,1151.6988232135773,0.0
