,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
19,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,590,49.40907520140178,-0.08095469310497626,0.3977649612686573,0.28348555519030644,0.08046212139993142,-0.08095469313363234,1.1024593501518933,,0.9986920790030406,400000,5650,19,677.2302238941193,0.14
20,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,579,79.85966037212667,-0.0640645282677351,0.33538286834955217,0.2926247571905454,0.06336573243905337,-0.06406452817221482,1.1432531997943536,,1.000809211914356,420000,5855,20,724.1538770198822,0.32
21,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,570,87.86983659630319,-0.08650725576549004,0.2735740054685336,0.2934709850412149,0.08587816117856747,-0.08650725576549004,1.7781239425524686,,1.0016852718133193,440000,6054,21,770.7194509506226,0.47
22,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,558,87.36782808587661,-0.08748222700296304,0.18784079150511668,0.29006633324882924,0.08685250141872809,-0.08748222682147454,2.419782590560424,,1.0012740014455257,460000,6251,22,823.8575029373169,0.34
23,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,545,91.97933399790307,-0.057306889563989945,0.10251064279761452,0.282963645668366,0.05684552719482244,-0.05730688967861426,2.4906979869573544,,1.0009646700742918,480000,6443,23,879.6506588459015,0.44
24,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,534,86.05776040001916,-0.04763802074564573,-0.0003191672367019913,0.2695029417100625,0.047389726460171054,-0.04763802064057344,4.6490134581541405,,1.0016336085704656,500000,6642,24,934.8423759937286,0.3
25,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,528,88.54968561061837,-0.14012337781679937,-0.03788439571403731,0.25199629658689865,0.14058179706335067,-0.14012337727233384,4.866958431708507,,0.9999857679391518,520000,6840,25,983.0547966957092,0.37
26,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,523,83.64179900688185,-0.0567609515805275,-0.08035475224949037,0.23435526137741713,0.05640799812017343,-0.056760952039024766,2.9158244114655716,,0.9998136998751225,540000,7045,26,1032.1464338302612,0.29
27,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,522,79.29650426735562,-0.06270871599419758,-0.07943366992030627,0.22177324561545483,0.06272412398591255,-0.06270871604673374,5.850338298846514,,1.0007451203389046,560000,7253,27,1072.0411388874054,0.18
28,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,523,76.4504764861244,-0.06253957663877652,-0.10109019064081785,0.2087358546944765,0.06239512116672137,-0.06253957678205692,3.2567944780374183,,1.0021672225915468,580000,7462,28,1108.9642338752747,0.13
29,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,523,79.0579121183166,-0.05953227526102311,-0.09782208393936834,0.20367799033530248,0.059361177348555665,-0.05953227512729473,4.7688289147156935,,1.0018085139684187,600000,7671,29,1147.2077577114105,0.2
30,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,522,77.46578804530775,-0.023837439770786426,-0.009120788425505639,0.2089313464764601,0.023516767679785305,-0.02383743969198221,2.3354175014373584,,1.0000536122383215,620000,7881,30,1186.9499089717865,0.14
31,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,521,74.76225551101933,-0.043205198550071475,-0.01800158459167832,0.197037624892516,0.04321304947042312,-0.04320519858827958,9.571170217562944,,1.0003296286631853,640000,8091,31,1226.7593359947205,0.09
32,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,521,81.10264360652239,-0.059525284271400705,-0.0745167435794615,0.1866744780769715,0.05973568437382197,-0.0595252844481132,3.633869564227569,,1.0014958638411302,660000,8299,32,1265.3556706905365,0.23
33,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,520,89.22403125602453,-0.05664865780048645,-0.04515544913428573,0.18880965874936337,0.05687230109977417,-0.05664865812525535,8.85194681363228,,0.9999159637934122,680000,8500,33,1306.8410997390747,0.44
34,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,518,97.64032770484081,-0.05169915138528897,-0.050363466969261375,0.180343390810184,0.05197246812570554,-0.051699151423497076,3.560235808140192,,1.002473138158138,700000,8692,34,1349.877281665802,0.62
35,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,517,96.07213590016163,-0.08629104804534178,-0.05000727769220248,0.187301458666722,0.08741187813381354,-0.08629104799758165,7.897802255092523,,0.9995177539495321,720000,8887,35,1391.4932358264923,0.58
36,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,517,102.41204279790614,-0.0663055260785115,-0.059053714611889935,0.18632087160188418,0.06635775675471776,-0.0663055261835838,8.45706858268151,,1.0022522073525648,740000,9069,36,1430.9710218906403,0.72
37,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,517,108.01875582092173,-0.04713230511316886,-0.08058157494106592,0.19242583920176212,0.047239834915560025,-0.047132304979440494,7.297870867068951,,1.0015974524693612,760000,9248,37,1469.8314046859741,0.84
38,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,517,110.04098981609447,-0.058063237354732476,-0.02767262233940598,0.19213979840278625,0.05892743645474697,-0.058063237679501375,4.41911668532934,,1.0037698345306592,780000,9425,38,1508.5801837444305,0.9
39,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,516,109.1776108139504,-0.1471844398440459,0.021260380652100324,0.2409229315053194,0.15029773742724686,-0.14718444023567898,5.81944384819422,,1.0028086613386105,800000,9599,39,1547.731815814972,0.87
40,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,514,107.5167305282093,-0.03679305766350948,0.10704170123566516,0.276969413096324,0.0366013738565529,-0.03679305766350948,4.119613268742195,,1.0007963629869314,820000,9774,40,1592.4488399028778,0.81
41,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,513,107.48100923567328,-0.06215184316134606,0.061503429603703225,0.2766056751784606,0.06242436131414695,-0.062151843065825794,9.192436739114614,,1.0014837003671206,840000,9946,41,1635.7933628559113,0.82
42,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,512,107.53532020900626,-0.06287369359857761,0.012401774665340782,0.27828403459145473,0.06347056284355812,-0.06287369363678572,2.240066716304192,,1.0001476854085922,860000,10120,42,1676.7824897766113,0.82
43,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,512,110.22424327582594,-0.06328010007930107,-0.070806046449639,0.2555923658590286,0.06410519859920709,-0.06328010004109297,7.901995224219102,,1.0008527790888762,880000,10294,43,1718.3379909992218,0.88
44,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,510,112.64900636913188,-0.07108074084210854,-0.14297188535058059,0.2569277711021595,0.07248786844504185,-0.07108074083255651,5.181306360318111,,1.000451426857557,900000,10468,44,1761.778326034546,0.97
45,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,510,112.55303871908198,-0.0772688266940606,-0.11594940059555647,0.2701842114329338,0.07785379476845264,-0.07726882667495655,8.670409352962787,,1.0011439626797651,920000,10637,45,1803.7868928909302,0.96
46,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,509,113.38801354409601,-0.045277546365291646,-0.14343120039989932,0.25823528446639193,0.04527621765931447,-0.04527754659454028,8.09990466924814,,0.9992784820305995,940000,10808,46,1844.4579498767853,0.99
47,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,509,113.66540295587784,-0.10686430016962381,-0.22960945254621598,0.25709859699201887,0.11059725622718151,-0.1068642999785833,6.48051775541061,,1.0018195827802023,960000,10979,47,1882.7027478218079,1.0
48,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,509,113.59716115603077,-0.05905301053172503,-0.23206039937451864,0.2683715787166968,0.05931340350936621,-0.059053010522173,9.109492165003067,,1.0023653824359944,980000,11149,48,1921.9728498458862,1.0
49,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,509,113.58107556054962,-0.060725149722435534,-0.23298194580830825,0.2566699951122969,0.06160022936379298,-0.06072514965079534,4.133150171927917,,1.002173997194339,1000000,11318,49,1964.5949130058289,1.0
50,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-Easy-v0/gail,508,113.72273763252304,-0.08917658048180434,-0.27452348026518636,0.25856865738064816,0.09178742753007472,-0.08917658005196315,6.508615248631209,,1.0004748277175122,1020000,11489,50,2006.817545890808,1.0
