,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,415,8.215344965138204,4.2290253063234e-05,2.833634755244622,0.05890915443738683,0.058951444680898045,1.581992712082007,0.18523567914962769,1.0,20000,16,0,48.12902283668518,0.0
1,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,391,8.822192504272605,-0.00010813200810494331,2.8336034536361696,0.06867601568930042,0.06856788319374363,1.5588647906596844,0.1839732974767685,1.0,40000,43,1,102.26422119140625,0.0
2,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,396,10.109384340902787,-8.387758444326047e-05,2.8335967167829854,0.04725906255965431,0.04717518328196513,1.809501333267261,0.21431951224803925,1.0,60000,63,2,151.41030597686768,0.0
3,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,408,10.379796813528177,4.5047430858875695e-05,2.833612980903723,0.049598576410267596,0.04964362382052992,1.7190351943174997,0.2012583464384079,1.0,80000,85,3,195.9138491153717,0.0
4,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,418,10.728960561274993,-3.0152816982127917e-05,2.8336049666771523,0.0557947443296703,0.05576459139823176,1.699697803075497,0.19789943099021912,1.0,100000,108,4,238.9566900730133,0.0
5,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,420,10.92670868097283,8.448119221541744e-05,2.833612720477275,0.03880491983384276,0.03888940120441242,1.7616791991087106,0.20523259043693542,1.0,120000,128,5,285.3796730041504,0.0
6,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,419,11.334020770852264,-7.419178489213571e-05,2.8336152189817185,0.05495038152887271,0.05487618954697003,1.6616057356198628,0.19649638235569,1.0,140000,150,6,333.93275785446167,0.0
7,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,415,11.113616009840719,-0.00018965030008425505,2.833611284158169,0.05429672553466681,0.05410707630366326,1.70969179608883,0.19687774777412415,1.0,160000,174,7,385.03107595443726,0.0
8,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,418,10.494012531570515,-4.170102735933585e-05,2.833652300406725,0.05704658376530577,0.057004882913390294,1.5120218862325718,0.1816147267818451,1.0,180000,197,8,430.0724790096283,0.0
9,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,417,10.517694172551916,-7.044913438268197e-05,2.833589397943937,0.054690969083458184,0.05462052039302086,1.6639609116774339,0.19498877227306366,1.0,200000,220,9,479.4927740097046,0.0
