,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,137,9.838777693777626,-0.016089963411482482,2.770234055702503,0.49320652306270907,0.013919919513118191,-0.016089963473570654,0.5564220371918801,,1.0014875301183799,20000,14,0,145.9686803817749,0.0
1,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,135,11.23968855981103,-0.01524290936664702,2.6866268212978657,0.07529131815744898,0.01356118658485894,-0.01524290939888511,1.7711204110047756,,1.0006189063573494,40000,43,1,295.52283215522766,0.0
2,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,136,14.24286144735282,-0.021556023966807586,2.5811230396613096,0.0649635212878004,0.019654491995103083,-0.021556023934569495,0.2892698778555943,,1.0014590904498712,60000,80,2,439.05407524108887,0.0
3,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,133,18.318419719127288,-0.015100431470916822,2.4729477014297094,0.08436635378270577,0.014072144134208943,-0.015100431504348914,0.25035279503999613,,0.9984449403408246,80000,134,3,599.9968712329865,0.0
4,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,129,15.561503378659095,-0.016977867891247837,2.281876744979467,0.06749096859533053,0.01584822789598734,-0.01697786793184395,1.2638426744020903,,1.0016267628241808,100000,250,4,774.1345720291138,0.0
5,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,125,18.276424162466075,-0.018523281829383894,2.0848962759360288,0.06370059175130266,0.01718643071511999,-0.018523281816249855,3.0118404669639394,,1.001151045392721,120000,380,5,957.1204700469971,0.0
6,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,123,19.569747395188937,-0.016920311825397688,1.8929076329255716,0.06759223476625406,0.015730060598789116,-0.01692031185524777,1.168883145161164,,0.996759536403876,140000,537,6,1131.6987330913544,0.0
7,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,121,28.231824500506335,-0.018303592040991554,1.6849567281894196,0.08518752160553748,0.01713287276812853,-0.018303592037409545,2.222166722248762,,1.0025170297958912,160000,713,7,1313.6106712818146,0.0
8,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,117,29.61484205213712,-0.039645062520717964,1.4860174794991812,0.10688015756985315,0.037850292012668575,-0.039645062480121854,0.2740764857102663,,0.9981768518686295,180000,905,8,1534.6567032337189,0.0
9,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,104,29.644633257567293,-0.02549470405882368,1.2760856822515145,0.13572212558669539,0.02442294723616961,-0.02549470396569142,4.812475043076735,,1.0000833927820891,200000,1133,9,1913.3975360393524,0.0
10,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,95,36.48162446930373,-0.03144048263485997,1.120463265822484,0.1686028111821566,0.031048970991888872,-0.03144048257993582,1.2367869433684227,,0.9993877901480748,220000,1366,10,2299.401069164276,0.0
11,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,91,23.824822702987138,-0.06260449929783742,1.0247285527296555,0.19672576152743437,0.06250668442688691,-0.06260449940768573,1.430088511032936,,0.9997749667901259,240000,1637,11,2611.775403022766,0.0
12,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,89,37.41571266517121,-0.05547399671318439,0.9905445936398628,0.2241428030702548,0.05517687992885327,-0.05547399678482459,0.5341253707424188,,0.9988777848390432,260000,1872,12,2896.370415210724,0.0
13,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,87,29.560951946160213,-0.05091985184699297,0.890754077449823,0.22312538339159427,0.050765495866728134,-0.05091985158908826,0.4340903844970923,,1.002362890350513,280000,2138,13,3209.385316133499,0.0
14,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,85,19.36017247370545,-0.06416938851277033,0.7685783621592399,0.2148479760552828,0.06381224111582225,-0.0641693883217298,1.6335141765765655,,0.9995398712463868,300000,2464,14,3515.2375452518463,0.0
15,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,83,24.023845216814706,-0.03831191484649212,0.6422338716494731,0.2168963739600701,0.03818230966631419,-0.03831191474858385,0.40198400498200687,,1.0006869566746248,320000,2764,15,3824.2161133289337,0.0
16,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,83,50.23519488168441,-0.06538777732505248,0.49284472996607803,0.26053356835857416,0.06510371897751704,-0.06538777739669267,0.7094872545737486,,1.0007134346625743,340000,3000,16,4064.9408690929413,0.0
17,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,83,42.29793111284109,-0.08538061254299605,0.32723263188814505,0.2690457058258546,0.08518388096529704,-0.08538061251433995,1.9405891436796923,,0.9992744265458523,360000,3265,17,4317.79042506218,0.0
18,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,83,50.80511812093609,-0.053953238151585446,0.1929266118372862,0.2581042140340194,0.05375557968822809,-0.053953238113377336,0.8007990627716749,,1.0004059908481744,380000,3516,18,4532.274066209793,0.0
19,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,83,59.85218402859248,-0.07780768975424461,0.13220287919617615,0.2739026825970564,0.07773794269141479,-0.0778076898258848,0.8840932822380311,,1.0001319033213152,400000,3759,19,4773.241176128387,0.0
20,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,83,39.58070273365718,-0.045212331796303774,0.11951675468530411,0.23863375884218094,0.04506023910183173,-0.045212331676903444,1.3260185802594209,,1.000342449775109,420000,4043,20,5034.337029218674,0.0
21,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,83,58.46131080693756,-0.07578877906959791,0.10696702813729644,0.2475956467099679,0.07497444663387842,-0.07578877901228574,0.802886126935482,,1.001280648433245,440000,4290,21,5283.191231250763,0.0
22,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,83,62.50870554531016,-0.06168475742810048,0.18234275238445172,0.2365796727916369,0.060725443872312705,-0.061684757676453164,0.8583062089406527,,0.9989646023664719,460000,4525,22,5517.855492115021,0.0
23,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,83,53.90329288744594,-0.04438696693724547,0.2939466225031095,0.2228941057068415,0.04322974811284206,-0.044386966846501216,1.2652463624110588,,1.0003526145831132,480000,4775,23,5743.1220190525055,0.0
24,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,83,47.436381785186626,-0.037575711734974995,0.3515964436225402,0.2195024756475901,0.036736356283132085,-0.0375757116657228,3.3634229097610864,,0.9997654540416522,500000,5025,24,5995.631320238113,0.0
