,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
32,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,205,10.851450066512031,-7.78292007266711e-05,2.8335857981290573,0.059521859320692524,0.05944402985773288,1.669582107128241,0.19169823825359344,1.0,660000,699,32,3209.6799569129944,0.0
33,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,209,11.02579980409788,6.81863978314094e-05,2.8335948045437154,0.040031985921833,0.04010017276249038,1.817010944776046,0.2072727233171463,1.0,680000,719,33,3247.116389989853,0.0
34,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,213,11.271910672441471,1.6060047066555574e-05,2.833613821787712,0.030011392695208392,0.030027452790557456,2.220554878620001,0.21407148241996765,1.0,700000,739,34,3281.921944141388,0.0
35,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,217,11.569819601187,1.1388051848954116e-05,2.8336128726983683,0.0447151204236807,0.04472650835821883,1.692230730331861,0.2028442919254303,1.0,720000,760,35,3313.700264930725,0.0
36,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,220,11.810569991316308,9.882841662217218e-05,2.833601344548739,0.04114657474490695,0.04124540309891857,1.8995524748777732,0.2150292694568634,1.0,740000,781,36,3348.757469892502,0.0
37,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,224,12.179163286259042,-7.818007352164923e-06,2.833604741707826,0.03888045359546175,0.0388726355834082,1.7517388134430616,0.2075982242822647,1.0,760000,803,37,3382.8712089061737,0.0
38,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,228,12.078592368793066,-0.0003771339834202081,2.8336077408912854,0.03998513139593295,0.03960799780772784,1.8417999204916833,0.211210697889328,1.0,780000,824,38,3413.7794201374054,0.0
39,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,232,11.8226215304076,-9.344719195117554e-05,2.8335885096818973,0.04253329488520439,0.04243984739661802,1.7018436528169192,0.19954685866832733,1.0,800000,845,39,3447.839847803116,0.0
40,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,235,11.942583644593999,4.381506527678516e-05,2.8336167729817903,0.04340890458522317,0.043452718946933505,1.673491019774706,0.197485089302063,1.0,820000,865,40,3475.385545015335,0.0
41,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,239,11.63643506357043,-6.606721241647998e-05,2.83360336407637,0.04051559230742546,0.04044952474621077,1.85135924968964,0.20754826068878174,1.0,840000,887,41,3503.9001960754395,0.0
42,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,243,11.439782438645812,5.8882389193735063e-05,2.8335853616396585,0.048536254152751125,0.04859513688656406,1.704986566763658,0.1917269229888916,1.0,860000,910,42,3533.9055030345917,0.0
43,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,246,11.428527149408234,-2.8879168288161356e-05,2.8335994521776837,0.04033396783022162,0.04030508825253958,1.879822771365826,0.21230053901672363,1.0,880000,932,43,3564.376241207123,0.0
44,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,250,11.219989874401017,0.0001490607303985132,2.833621764488709,0.060897153217154436,0.06104621379531753,1.6829469660917917,0.19061030447483063,1.0,900000,956,44,3596.0979928970337,0.0
45,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,253,11.123072280260606,-5.5428097346940864e-05,2.83361116311489,0.038009789328162485,0.03795436162841864,1.7452248787268614,0.20248650014400482,1.0,920000,977,45,3626.075336933136,0.0
46,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,257,10.878011689518008,-1.9871432764025836e-06,2.8336125425803353,0.04659953251576576,0.04659754585315032,1.7026778827875089,0.1887507438659668,1.0,940000,998,46,3657.055428981781,0.0
47,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,260,11.132946009325453,-7.954587330086492e-05,2.833607548016768,0.040369289320630906,0.040289743343451756,1.841748550763497,0.21060815453529358,1.0,960000,1018,47,3686.850156068802,0.0
48,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,263,11.238565740550953,2.3670095610074127e-05,2.833604052127936,0.042619806814652224,0.04264347734189449,1.76322779242809,0.19527485966682434,1.0,980000,1040,48,3716.741847038269,0.0
49,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,266,11.485112645001486,-1.4557512417340127e-05,2.8336030220374084,0.050384825200606616,0.05037026652537931,1.683545717367759,0.20046213269233704,1.0,1000000,1061,49,3745.3330039978027,0.0
50,/Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,270,11.401467221577645,-6.865913000626442e-05,2.8336088470923593,0.044479786583150806,0.04441112744418952,1.8173649833752559,0.201643168926239,1.0,1020000,1082,50,3772.916300058365,0.0
